Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
KIA INDIA PRIVATE LIMITED,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
MAHINDRA & MAHINDRA LIMITED,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
MARUTI SUZUKI INDIA LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
MERCEDES-BENZ INDIA PVT LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
MG MOTOR INDIA PVT LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
NISSAN MOTOR INDIA PVT LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
PORSCHE AG GERMANY,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
RENAULT INDIA PVT LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
SKODA AUTO AS,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
TATA MOTORS PASSENGER VEHICLES LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
TATA PASSENGER ELECTRIC MOBILITY LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
AUTOMOBILI LAMBORGHINI S.P.A,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
BMW INDIA PVT LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
BYD INDIA PRIVATE LIMITED,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
HONDA CARS INDIA LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
HYUNDAI MOTOR INDIA LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
JAGUAR LAND ROVER INDIA LIMITED,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
KIA INDIA PRIVATE LIMITED,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
MAHINDRA & MAHINDRA LIMITED,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
MARUTI SUZUKI INDIA LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
MERCEDES-BENZ INDIA PVT LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
MG MOTOR INDIA PVT LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
NISSAN MOTOR INDIA PVT LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
