Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
ROYAL-ENFIELD (UNIT OF EICHER LTD),DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
SYAN AGRO INDUSTRY,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TATA MOTORS PASSENGER VEHICLES LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TVS MOTOR COMPANY LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
BAJAJ AUTO LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
EICHER TRACTORS,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HERO MOTOCORP LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HONDA CARS INDIA LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HYUNDAI MOTOR INDIA LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
INDIA KAWASAKI MOTORS PVT LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
KIA INDIA PRIVATE LIMITED,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MAHINDRA & MAHINDRA LIMITED,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MARUTI SUZUKI INDIA LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
SYAN AGRO INDUSTRY,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TATA MOTORS PASSENGER VEHICLES LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TVS MOTOR COMPANY LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
BAJAJ AUTO LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
EICHER TRACTORS,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HERO MOTOCORP LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HONDA CARS INDIA LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HYUNDAI MOTOR INDIA LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
INDIA KAWASAKI MOTORS PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
KIA INDIA PRIVATE LIMITED,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MAHINDRA & MAHINDRA LIMITED,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MARUTI SUZUKI INDIA LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
SYAN AGRO INDUSTRY,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TATA MOTORS PASSENGER VEHICLES LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TVS MOTOR COMPANY LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
BAJAJ AUTO LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
EICHER TRACTORS,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HERO MOTOCORP LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HONDA CARS INDIA LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HYUNDAI MOTOR INDIA LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
INDIA KAWASAKI MOTORS PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
KIA INDIA PRIVATE LIMITED,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MAHINDRA & MAHINDRA LIMITED,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MARUTI SUZUKI INDIA LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
SYAN AGRO INDUSTRY,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TATA MOTORS PASSENGER VEHICLES LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TVS MOTOR COMPANY LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
BAJAJ AUTO LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
EICHER TRACTORS,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HERO MOTOCORP LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HONDA CARS INDIA LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HYUNDAI MOTOR INDIA LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
INDIA KAWASAKI MOTORS PVT LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
KIA INDIA PRIVATE LIMITED,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MAHINDRA & MAHINDRA LIMITED,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MARUTI SUZUKI INDIA LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
SYAN AGRO INDUSTRY,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TATA MOTORS PASSENGER VEHICLES LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TVS MOTOR COMPANY LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
BAJAJ AUTO LTD,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
EICHER TRACTORS,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
